x_value,total_1,total_2
48314,49047,25333
48315,49051,25334
48316,49054,25330
48317,49057,25330
48318,49056,25331
48319,49056,25333
48320,49052,25331
48321,49052,25330
48322,49046,25326
48323,49045,25326
48324,49052,25329
48325,49056,25331
48326,49051,25328
48327,49056,25334
48328,49060,25336
48329,49061,25334
48330,49057,25330
48331,49064,25335
48332,49068,25336
48333,49068,25341
48334,49076,25336
48335,49070,25336
48336,49075,25336
48337,49080,25333
48338,49086,25330
48339,49090,25329
48340,49087,25324
48341,49090,25321
48342,49084,25322
48343,49085,25323
48344,49089,25325
48345,49094,25324
48346,49089,25322
48347,49089,25325
48348,49087,25325
48349,49094,25327
48350,49097,25326
48351,49093,25322
48352,49101,25322
48353,49109,25317
48354,49105,25322
48355,49104,25324
48356,49103,25329
48357,49097,25333
48358,49098,25329
48359,49103,25332
48360,49111,25335
48361,49110,25334
48362,49112,25335
48363,49120,25340
48364,49117,25346
48365,49124,25347
48366,49123,25348
48367,49117,25346
48368,49124,25341
48369,49132,25343
48370,49126,25341
48371,49126,25347
48372,49133,25350
48373,49132,25356
48374,49128,25359
48375,49123,25359
48376,49125,25361
48377,49122,25357
48378,49120,25363
48379,49119,25362
48380,49119,25366
48381,49120,25369
48382,49121,25372
48383,49123,25376
48384,49128,25378
48385,49125,25380
48386,49122,25385
48387,49128,25382
48388,49135,25379
48389,49136,25374
48390,49136,25375
48391,49141,25371
48392,49145,25367
48393,49141,25364
48394,49144,25367
48395,49145,25367
48396,49153,25364
48397,49160,25365
48398,49157,25367
48399,49163,25369
48400,49166,25368
48401,49164,25367
48402,49170,25367
48403,49166,25371
48404,49165,25372
48405,49168,25375
48406,49173,25379
48407,49169,25383
48408,49170,25389
48409,49165,25386
48410,49167,25381
48411,49166,25383
48412,49172,25380
48413,49171,25379
48414,49167,25382
48415,49174,25382
48416,49169,25388
48417,49174,25386
48418,49176,25390
48419,49180,25385
48420,49185,25388
48421,49192,25389
48422,49193,25390
48423,49190,25389
48424,49189,25394
48425,49193,25389
48426,49194,25386
48427,49202,25387
48428,49203,25392
48429,49206,25393
48430,49214,25389
48431,49215,25391
48432,49223,25397
48433,49230,25395
48434,49227,25392
48435,49234,25398
48436,49238,25404
48437,49242,25406
48438,49241,25402
48439,49241,25404
48440,49247,25405
48441,49249,25411
48442,49252,25407
48443,49250,25404
48444,49257,25401
48445,49263,25403
48446,49257,25405
48447,49255,25411
48448,49260,25409
48449,49255,25407
48450,49256,25405
48451,49259,25410
48452,49257,25411
48453,49256,25417
48454,49259,25414
48455,49259,25411
48456,49266,25413
48457,49260,25413
48458,49261,25413
48459,49262,25416
48460,49270,25417
48461,49268,25423
48462,49267,25418
48463,49273,25415
48464,49280,25413
48465,49288,25409
48466,49290,25415
48467,49289,25412
48468,49296,25408
48469,49295,25405
48470,49296,25408
48471,49299,25411
48472,49306,25416
48473,49312,25421
48474,49316,25422
48475,49322,25423
48476,49329,25427
48477,49323,25431
48478,49331,25436
48479,49329,25433
48480,49335,25434
48481,49332,25435
48482,49326,25438
48483,49325,25443
48484,49320,25440
48485,49322,25439
48486,49318,25442
48487,49319,25438
48488,49316,25434
48489,49319,25435
48490,49324,25432
48491,49331,25434
48492,49328,25440
48493,49324,25440
48494,49321,25442
48495,49329,25444
48496,49329,25446
48497,49332,25448
48498,49340,25450
48499,49335,25447
48500,49340,25443
48501,49342,25445
48502,49340,25441
48503,49345,25441
48504,49344,25444
48505,49349,25441
48506,49347,25438
48507,49353,25440
48508,49356,25439
48509,49351,25437
48510,49355,25443
48511,49357,25440
48512,49364,25436
48513,49361,25435
48514,49360,25433
48515,49356,25428
48516,49350,25426
48517,49354,25425
48518,49358,25425
48519,49360,25430
48520,49357,25425
48521,49356,25420
48522,49355,25418
48523,49354,25423
48524,49351,25426
48525,49350,25421
48526,49353,25424
48527,49354,25429
48528,49358,25433
48529,49357,25439
48530,49359,25436
48531,49365,25432
48532,49363,25434
48533,49357,25435
48534,49363,25438
48535,49370,25435
48536,49373,25430
48537,49379,25433
48538,49385,25431
48539,49382,25434
48540,49379,25440
48541,49384,25444
48542,49387,25448
48543,49389,25452
48544,49391,25452
48545,49392,25458
48546,49390,25459
48547,49393,25456
48548,49399,25451
48549,49407,25454
48550,49412,25451
48551,49409,25450
48552,49412,25448
48553,49417,25446
48554,49414,25446
48555,49413,25441
48556,49408,25444
48557,49415,25439
48558,49416,25436
48559,49422,25442
48560,49422,25442
48561,49429,25447
48562,49433,25445
48563,49436,25447
48564,49433,25452
48565,49435,25458
48566,49434,25460
48567,49433,25465
48568,49435,25469
48569,49438,25466
48570,49439,25461
48571,49444,25458
48572,49440,25459
48573,49443,25461
48574,49442,25464
48575,49443,25463
48576,49438,25458
48577,49439,25454
48578,49438,25460
48579,49446,25458
48580,49442,25454
48581,49443,25451
48582,49442,25446
48583,49441,25446
48584,49449,25451
48585,49449,25455
48586,49443,25459
48587,49441,25459
48588,49439,25458
48589,49436,25454
48590,49433,25459
48591,49439,25460
48592,49442,25463
48593,49448,25463
48594,49448,25466
48595,49447,25469
48596,49452,25468
48597,49446,25468
48598,49440,25468
48599,49445,25474
48600,49441,25476
48601,49446,25479
48602,49453,25484
48603,49453,25485
48604,49455,25480
48605,49455,25484
48606,49458,25489
48607,49466,25487
48608,49464,25491
48609,49471,25492
48610,49471,25490
48611,49466,25492
48612,49473,25489
48613,49469,25488
48614,49476,25484
48615,49470,25487
48616,49476,25489
48617,49473,25491
48618,49478,25497
48619,49477,25495
48620,49485,25499
48621,49492,25505
48622,49493,25510
48623,49500,25510
48624,49498,25505
48625,49505,25511
48626,49508,25517
48627,49512,25513
48628,49520,25515
48629,49528,25519
48630,49526,25523
48631,49526,25524
48632,49528,25524
48633,49522,25523
48634,49530,25522
48635,49537,25523
48636,49533,25519
48637,49536,25519
48638,49539,25519
48639,49540,25524
48640,49541,25522
48641,49538,25517
48642,49544,25513
48643,49541,25510
48644,49548,25508
48645,49545,25510
48646,49540,25510
48647,49539,25513
48648,49543,25513
48649,49550,25510
48650,49548,25509
48651,49545,25512
48652,49552,25509
48653,49550,25512
48654,49557,25507
48655,49553,25505
48656,49557,25503
48657,49562,25506
48658,49563,25503
48659,49564,25503
48660,49562,25508
48661,49564,25503
48662,49560,25505
48663,49556,25504
48664,49554,25499
48665,49561,25501
48666,49555,25506
48667,49557,25506
48668,49552,25508
48669,49546,25509
48670,49552,25510
48671,49554,25508
48672,49549,25514
48673,49553,25517
48674,49557,25523
48675,49558,25528
48676,49560,25525
48677,49563,25527
48678,49569,25530
48679,49572,25525
48680,49574,25525
48681,49579,25531
48682,49586,25534
48683,49584,25529
48684,49579,25535
48685,49581,25539
48686,49581,25542
48687,49583,25542
48688,49590,25539
48689,49589,25542
48690,49588,25539
48691,49583,25537
48692,49577,25543
48693,49577,25549
48694,49577,25551
48695,49581,25555
48696,49579,25558
48697,49585,25555
48698,49589,25550
48699,49590,25545
48700,49588,25548
48701,49591,25550
48702,49590,25548
48703,49584,25546
48704,49579,25550
48705,49574,25545
48706,49568,25544
48707,49572,25549
48708,49569,25545
48709,49575,25546
48710,49570,25546
48711,49569,25549
48712,49570,25544
48713,49575,25543
48714,49572,25549
48715,49567,25555
48716,49567,25551
48717,49574,25556
48718,49572,25562
48719,49569,25564
48720,49573,25564
48721,49576,25563
48722,49580,25564
48723,49574,25566
48724,49572,25567
48725,49569,25565
48726,49567,25560
48727,49574,25559
48728,49580,25564
48729,49587,25569
48730,49593,25575
48731,49590,25580
48732,49588,25580
48733,49583,25586
48734,49580,25587
48735,49574,25584
48736,49574,25579
48737,49577,25574
48738,49581,25571
48739,49579,25570
48740,49582,25570
48741,49578,25567
48742,49578,25564
48743,49578,25566
48744,49586,25566
48745,49590,25570
48746,49592,25576
48747,49592,25579
48748,49587,25584
48749,49590,25584
48750,49593,25584
48751,49596,25580
48752,49597,25586
48753,49591,25589
48754,49587,25591
48755,49594,25595
48756,49594,25593
48757,49588,25597
48758,49583,25597
48759,49588,25598
48760,49585,25597
48761,49585,25595
48762,49582,25592
48763,49578,25594
48764,49584,25589
48765,49592,25585
48766,49597,25583
48767,49599,25582
48768,49601,25577
48769,49605,25574
48770,49605,25570
48771,49608,25567
48772,49606,25566
48773,49602,25563
48774,49598,25558
48775,49605,25555
48776,49608,25556
48777,49612,25555
48778,49617,25559
48779,49623,25557
48780,49617,25559
48781,49625,25561
48782,49624,25562
48783,49624,25557
48784,49618,25553
48785,49614,25556
48786,49614,25560
48787,49618,25565
48788,49613,25566
48789,49607,25566
48790,49602,25567
48791,49602,25569
48792,49605,25569
48793,49611,25574
48794,49609,25575
48795,49616,25579
48796,49617,25583
48797,49613,25588
48798,49617,25589
48799,49614,25595
48800,49614,25593
48801,49609,25589
48802,49615,25590
48803,49613,25593
48804,49615,25590
48805,49616,25596
48806,49611,25602
48807,49613,25607
48808,49620,25611
48809,49617,25615
48810,49620,25617
48811,49618,25613
48812,49613,25612
48813,49609,25611
48814,49617,25617
48815,49615,25621
48816,49610,25622
48817,49613,25626
48818,49609,25628
48819,49612,25626
48820,49612,25630
48821,49617,25636
48822,49615,25642
48823,49622,25646
48824,49625,25650
48825,49632,25645
48826,49630,25648
48827,49633,25643
48828,49631,25649
48829,49631,25650
48830,49631,25647
48831,49630,25652
48832,49627,25655
48833,49627,25652
48834,49626,25655
48835,49634,25653
48836,49636,25650
48837,49631,25652
48838,49636,25652
48839,49632,25655
48840,49627,25661
48841,49635,25663
48842,49629,25668
48843,49623,25669
48844,49618,25669
48845,49622,25669
48846,49624,25669
48847,49623,25666
48848,49625,25671
48849,49633,25670
48850,49627,25671
48851,49628,25667
48852,49624,25667
48853,49628,25671
48854,49630,25676
48855,49630,25678
48856,49630,25678
48857,49628,25674
48858,49629,25677
48859,49626,25674
48860,49627,25680
48861,49629,25677
48862,49633,25672
48863,49635,25673
48864,49633,25668
48865,49632,25670
48866,49636,25670
48867,49640,25673
48868,49645,25679
48869,49642,25679
48870,49647,25682
48871,49645,25687
48872,49639,25683
48873,49644,25686
48874,49647,25687
48875,49650,25682
48876,49644,25685
48877,49639,25689
48878,49638,25687
48879,49634,25688
48880,49640,25688
48881,49638,25687
48882,49642,25682
48883,49645,25681
48884,49650,25679
48885,49656,25677
48886,49653,25675
48887,49655,25670
48888,49659,25666
48889,49660,25666
48890,49663,25665
48891,49664,25671
48892,49671,25669
48893,49665,25672
48894,49666,25673
48895,49664,25678
48896,49664,25674
48897,49659,25677
48898,49653,25681
48899,49660,25676
48900,49665,25679
48901,49668,25680
48902,49670,25675
48903,49669,25675
48904,49666,25674
48905,49665,25677
48906,49664,25680
48907,49671,25685
48908,49676,25689
48909,49682,25687
48910,49680,25692
48911,49681,25687
48912,49675,25686
48913,49678,25689
48914,49673,25695
48915,49674,25690
48916,49671,25688
48917,49666,25690
48918,49668,25692
48919,49668,25691
48920,49664,25693
48921,49658,25699
48922,49662,25699
48923,49662,25698
48924,49666,25694
48925,49660,25694
48926,49658,25697
48927,49666,25698
48928,49667,25694
48929,49671,25695
48930,49668,25690
48931,49670,25692
48932,49672,25698
48933,49675,25701
48934,49681,25701
48935,49675,25697
48936,49683,25700
48937,49687,25703
48938,49689,25705
48939,49692,25704
48940,49695,25701
48941,49693,25707
48942,49700,25704
48943,49701,25701
48944,49707,25707
48945,49706,25708
48946,49714,25712
48947,49711,25711
48948,49708,25717
48949,49711,25716
48950,49708,25719
48951,49713,25722
48952,49720,25722
48953,49727,25726
48954,49735,25731
48955,49731,25733
48956,49730,25739
48957,49726,25737
48958,49725,25737
48959,49726,25738
48960,49726,25736
48961,49724,25741
48962,49732,25747
48963,49731,25747
48964,49730,25751
48965,49736,25755
48966,49737,25755
48967,49732,25761
48968,49740,25759
48969,49745,25754
48970,49745,25752
48971,49753,25756
48972,49747,25761
48973,49746,25758
48974,49749,25756
48975,49754,25757
48976,49762,25762
48977,49759,25768
48978,49756,25766
48979,49761,25772
48980,49763,25775
48981,49764,25780
48982,49764,25786
48983,49760,25789
48984,49757,25794
48985,49758,25794
48986,49763,25799
48987,49757,25795
48988,49761,25799
48989,49762,25799
48990,49762,25799
48991,49766,25804
48992,49761,25810
48993,49756,25815
48994,49758,25818
48995,49759,25815
48996,49762,25819
48997,49762,25815
48998,49758,25821
48999,49759,25821
49000,49755,25822
49001,49756,25827
49002,49754,25828
49003,49761,25829
49004,49764,25829
49005,49770,25826
49006,49774,25827
49007,49779,25825
49008,49785,25823
49009,49781,25825
49010,49787,25831
49011,49795,25826
49012,49799,25827
49013,49797,25822
49014,49804,25822
49015,49807,25820
49016,49813,25817
49017,49808,25812
49018,49816,25807
49019,49812,25810
49020,49815,25813
49021,49816,25813
49022,49820,25809
49023,49814,25813
49024,49812,25812
49025,49817,25816
49026,49818,25812
49027,49825,25817
49028,49829,25819
49029,49833,25819
49030,49834,25814
49031,49840,25809
49032,49847,25809
49033,49845,25806
49034,49846,25812
49035,49852,25811
49036,49852,25809
49037,49857,25808
49038,49860,25805
49039,49854,25801
49040,49852,25796
49041,49851,25798
49042,49847,25802
49043,49855,25798
49044,49861,25803
49045,49866,25809
49046,49862,25813
49047,49858,25816
49048,49855,25816
49049,49851,25819
49050,49845,25819
49051,49847,25825
49052,49848,25823
49053,49854,25819
49054,49850,25819
49055,49845,25817
49056,49841,25817
49057,49846,25814
49058,49841,25819
49059,49849,25821
49060,49855,25826
49061,49858,25827
49062,49858,25827
49063,49860,25823
49064,49857,25820
49065,49851,25822
49066,49857,25822
49067,49855,25820
49068,49849,25815
49069,49856,25810
49070,49855,25815
49071,49855,25817
49072,49856,25820
49073,49850,25819
49074,49846,25814
49075,49853,25810
49076,49852,25805
49077,49850,25801
49078,49844,25800
49079,49850,25806
49080,49850,25805
49081,49851,25800
49082,49852,25803
49083,49849,25799
49084,49847,25802
49085,49852,25805
49086,49848,25810
49087,49852,25813
49088,49848,25815
49089,49855,25820
49090,49849,25819
49091,49847,25817
49092,49850,25817
49093,49850,25821
49094,49848,25823
49095,49850,25821
49096,49857,25827
49097,49863,25831
49098,49871,25832
49099,49865,25827
49100,49872,25822
49101,49875,25827
49102,49883,25826
49103,49888,25827
49104,49883,25833
49105,49885,25838
49106,49883,25843
49107,49882,25838
49108,49882,25836
49109,49889,25842
49110,49896,25837
49111,49893,25843
49112,49887,25847
49113,49883,25851
49114,49885,25847
49115,49891,25847
49116,49887,25846
49117,49881,25846
49118,49889,25850
49119,49893,25847
49120,49890,25851
49121,49893,25847
49122,49891,25848
49123,49894,25849
49124,49889,25845
49125,49887,25844
49126,49881,25848
49127,49880,25845
49128,49885,25850
